Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,312,,,,285,North America,0
Antigua and Barbuda,2166,,48,,1468,North America,1
Aruba,15057,,155,,14525,North America,1
Bahamas,19335,,453,,15557,North America,1
Barbados,5844,,52,,5073,North America,1
Belize,17405,,373,,15651,North America,1
Bermuda,3465,,35,,2817,North America,1
British Virgin Islands,2642,,37,,2555,North America,1
Canada,1540317,,27189,,1472824,North America,1
Caribbean Netherlands,1928,,17,,1781,North America,1
Cayman Islands,729,,2,,691,North America,1
Costa Rica,489784,,5754,,392993,North America,1
Cuba,737168,,6219,,692040,North America,1
Curaçao,15696,,153,,15167,North America,1
Dominica,2498,,7,,1860,North America,1
Dominican Republic,353071,,4014,,343936,North America,1
El Salvador,98122,,3022,9,82485,North America,0
Greenland,390,,,,339,North America,0
Grenada,2345,,24,,396,North America,1
Guadeloupe,51467,,612,,2250,North America,1
Guatemala,509654,,12665,,450837,North America,1
Haiti,21192,,595,,18887,North America,1
Honduras,350879,,9319,,107925,North America,1
Jamaica,75297,,1704,,49445,North America,1
Martinique,38868,,509,,104,North America,1
Mexico,3506743,12511,267524,675,2843949,North America,0
Montserrat,31,,1,,24,North America,1
Nicaragua,12350,,201,,4225,North America,1
Panama,462010,,7131,,450194,North America,1
Saint Barthelemy,1542,,2,,462,North America,1
Saint Kitts and Nevis,1464,25,7,,810,North America,0
Saint Lucia,9527,,132,,7054,North America,1
Saint Martin,3582,,45,,1399,North America,1
Saint Pierre and Miquelon,31,,,,30,North America,0
Saint Vincent and the Grenadines,2446,,12,,2323,North America,1
Trinidad and Tobago,46995,,1368,,41684,North America,0
Turks and Caicos,2758,5,20,,2623,North America,0
USA,41816668,,677737,,31857877,North America,0
