Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,29021,14,909,,26189,Australia/Oceania,0
Fiji,63,,2,,54,Australia/Oceania,1
French Polynesia,18459,,140,,4842,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,58,,,,58,Australia/Oceania,0
New Zealand,2389,,26,,2295,Australia/Oceania,1
Papua New Guinea,1492,63,16,,846,Australia/Oceania,0
Samoa,3,,,,2,Australia/Oceania,0
Solomon Islands,18,,,,14,Australia/Oceania,0
Vanuatu,1,,,,1,Australia/Oceania,0
Wallis and Futuna,9,,,,7,Australia/Oceania,0
