Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,43851,223,1645,7,35295,Asia,1
Armenia,120459,1589,1839,28,80069,Asia,1
Azerbaijan,79158,,1005,,56894,Asia,1
Bahrain,85008,,337,,82900,Asia,1
Bangladesh,436684,,6254,,352895,Asia,1
Bhutan,378,1,,,356,Asia,0
Brunei,148,,3,,145,Asia,0
Cambodia,304,1,,,291,Asia,0
China,86369,8,4634,,81411,Asia,1
Cyprus,7513,,40,,2021,Asia,1
Georgia,89395,3443,815,37,71468,Asia,1
Hong Kong,5471,,108,,5212,Asia,1
India,8912907,203,131031,,8335109,Asia,1
Indonesia,474455,,15393,,398636,Asia,1
Iran,788473,,42461,,570774,Asia,1
Iraq,524503,,11752,,453025,Asia,1
Israel,325537,,2736,,314651,Asia,1
Japan,119326,,1903,,104637,Asia,1
Jordan,155993,,1909,,90267,Asia,1
Kazakhstan,122335,682,1899,,110835,Asia,1
Kuwait,137885,,848,,129041,Asia,1
Kyrgyzstan,67894,425,1212,5,58846,Asia,1
Laos,25,,,,23,Asia,0
Lebanon,107953,,839,,62395,Asia,1
Macao,46,,,,46,Asia,0
Malaysia,49730,,318,,36624,Asia,1
Maldives,12355,,45,,11388,Asia,1
Mongolia,473,33,,,329,Asia,0
Myanmar,71730,,1625,,54274,Asia,1
Nepal,211475,,1247,,179242,Asia,1
Oman,120718,,1350,,111446,Asia,1
Pakistan,363380,2298,7230,37,325788,Asia,1
Palestine,64935,,580,,55684,Asia,1
Philippines,412097,1383,7957,95,374666,Asia,1
Qatar,136222,,235,,133217,Asia,1
Saudi Arabia,353918,,5692,,341104,Asia,1
Singapore,58135,5,28,,58039,Asia,1
South Korea,29311,313,496,2,25973,Asia,1
Sri Lanka,18075,,66,,12210,Asia,1
Syria,6836,,354,,2817,Asia,1
Taiwan,607,2,7,,541,Asia,1
Tajikistan,11689,,85,,11061,Asia,1
Thailand,3880,2,60,,3729,Asia,1
Timor-Leste,30,,,,30,Asia,0
Turkey,421413,,11704,,359063,Asia,1
UAE,152809,,538,,144647,Asia,1
Uzbekistan,70648,67,599,1,67927,Asia,1
Vietnam,1288,,35,,1124,Asia,1
Yemen,2081,,607,,1410,Asia,1
