Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,Continent,Reliable
Algeria,4.533454289670824,,3.1078880251827985,,4.3741432107800255,Africa,True
Angola,3.1869563354654122,,1.8260748027008264,,2.73559889969818,Africa,True
Benin,3.286905352972375,,1.5797835966168101,,3.2041199826559246,Africa,True
Botswana,2.905256048748451,,0.3010299956639812,,1.7993405494535817,Africa,True
Burkina Faso,3.0637085593914173,,1.7323937598229686,,2.9827233876685453,Africa,True
Burundi,2.6020599913279625,,0.0,,2.482873583608754,Africa,True
Cabo Verde,3.444044795918076,,1.462397997898956,,3.3100557377508912,Africa,True
Cameroon,4.248414697348722,,2.5921767573958667,,4.185258765296585,Africa,True
Central African Republic,3.66661156841903,,1.7708520116421442,,3.2345172835126865,Africa,True
Chad,2.9740509027928774,,1.8808135922807914,,2.9232440186302764,Africa,True
Comoros,2.597695185925512,,0.8450980400142568,,2.5477747053878224,Africa,True
DR Congo,3.974787932213558,1.9084850188786497,2.3384564936046046,,3.9177680024477564,Africa,True
Djibouti,3.727378569451489,,1.7708520116421442,,3.7061201097027037,Africa,True
Egypt,4.97839509946502,,3.696443763138999,,4.703746933315467,Africa,True
Equatorial Guinea,3.683137131483007,,1.919078092376074,,3.338854746252323,Africa,True
Eritrea,2.45484486000851,,,,2.3891660843645326,Africa,False
Eswatini,3.4823017672234426,,1.7481880270062005,,3.1690863574870227,Africa,True
Ethiopia,4.331467788291031,,2.57978359661681,,3.9738203243526837,Africa,True
Gabon,3.8988896559265864,,1.7075701760979363,,3.756179516843809,Africa,True
Gambia,3.037426497940624,,1.2787536009528289,,2.164352855784437,Africa,True
Ghana,4.607808748701695,2.639486489268586,2.3138672203691533,,4.576364389089749,Africa,True
Guinea,3.8908120989551245,,1.6989700043360187,,3.832508912706236,Africa,True
Guinea-Bissau,3.307923703611882,,1.4313637641589874,,2.974971994298069,Africa,True
Ivory Coast,4.218115186304549,,2.0170333392987803,,4.107277822859771,Africa,True
Kenya,4.400330721897444,,2.615950051656401,,4.046026669702541,Africa,True
Lesotho,2.870403905279027,,1.3617278360175928,,2.2430380486862944,Africa,True
Liberia,3.089905111439398,,1.8920946026904804,,2.848189116991399,Africa,True
Libya,3.705778212828598,,2.03342375548695,,2.8195439355418688,Africa,True
Madagascar,4.11132973670415,2.330413773349191,2.1492191126553797,0.7781512503836436,4.025469719061056,Africa,True
Malawi,3.6603910984024672,,2.1367205671564067,,3.3392526340327,Africa,True
Mali,3.40840957846843,,2.0969100130080562,,3.291368850451583,Africa,True
Mauritania,3.812779707008964,,2.1958996524092336,,3.735838334317074,Africa,True
Mauritius,2.53655844257153,,1.0,,2.5237464668115646,Africa,True
Mayotte,3.4868553552769432,,1.591064607026499,,3.452553063228925,Africa,True
Morocco,4.486600479306201,,2.663700925389648,,4.333406966873917,Africa,True
Mozambique,3.344981413927258,,1.1760912590556813,,2.9175055095525466,Africa,True
Namibia,3.4474681309497557,,1.2041199826559248,,2.7596678446896306,Africa,True
Niger,3.061829307294699,,1.8388490907372552,,3.024074987307426,Africa,True
Nigeria,4.659792641395141,,2.971275848738105,,4.513710231475067,Africa,True
Rwanda,3.3279716236230104,,0.6989700043360189,,3.11293997608408,Africa,True
Réunion,2.829303772831025,,0.6989700043360189,,2.8000293592441343,Africa,True
Senegal,4.0415111129593235,2.0644579892269186,2.359835482339888,0.6020599913279624,3.865044721693099,Africa,True
Seychelles,2.100370545117563,,,,2.0969100130080562,Africa,False
Sierra Leone,3.2757719001649312,,1.8325089127062364,,3.156851901070011,Africa,True
Somalia,3.508798965403905,,1.968482948553935,,3.2375437381428744,Africa,True
South Africa,5.736775647139098,,3.9960298284110767,,5.5963320401515935,Africa,True
South Sudan,3.3891660843645326,,1.6720978579357175,,3.070037866607755,Africa,True
Sudan,4.0753279341632584,,2.888179493918325,,3.795393334931289,Africa,True
São Tomé and Príncipe,2.9434945159061026,,1.1760912590556813,,2.902546779313991,Africa,True
Tanzania,2.7067177823367587,,1.3222192947339193,,2.2624510897304293,Africa,True
Togo,3.011993114659257,,1.3424226808222062,,2.8512583487190755,Africa,True
Tunisia,3.219060332448861,,1.7075701760979363,,3.09725730969342,Africa,True
Uganda,3.1027766148834415,1.1139433523068367,0.7781512503836436,,3.0472748673841794,Africa,True
Western Sahara,1.0,,0.0,,0.9030899869919435,Africa,True
Zambia,3.897791981939225,2.6201360549737576,2.307496037913213,0.47712125471966244,3.808278509582768,Africa,True
Zimbabwe,3.6484575942825224,,2.0086001717619175,,3.128722284338427,Africa,True
