Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,29588,14,910,,26458,Australia/Oceania,0
Fiji,86,8,2,,65,Australia/Oceania,0
French Polynesia,18722,,141,,4842,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,124,,,,58,Australia/Oceania,0
New Zealand,2600,1,26,,2494,Australia/Oceania,0
Papua New Guinea,10338,,99,,7364,Australia/Oceania,1
Samoa,3,,,,2,Australia/Oceania,0
Solomon Islands,20,,,,18,Australia/Oceania,0
Vanuatu,4,,1,,1,Australia/Oceania,1
Wallis and Futuna,440,,5,,44,Australia/Oceania,1
