Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,123485,1329,5107,59,72700,Asia,0
Albania,132523,,2456,,130014,Europe,1
Algeria,140075,,3726,,97380,Africa,1
Andorra,13918,,127,,13721,Europe,1
Angola,38965,,903,,33271,Africa,1
Anguilla,109,,,,109,North America,0
Antigua and Barbuda,1264,,42,,1222,North America,1
Argentina,4491551,,94772,,4092053,South America,1
Armenia,225339,118,4518,1,216997,Asia,0
Aruba,11140,,107,,11005,North America,1
Australia,30684,40,910,,29358,Australia/Oceania,0
Austria,650569,95,10709,3,638032,Europe,0
Azerbaijan,336223,101,4977,2,330338,Asia,0
Bahamas,12735,,246,,11603,North America,1
Bahrain,265975,,1353,,261740,Asia,1
Bangladesh,930042,8483,14778,132,825422,Asia,0
Barbados,4082,,47,,3999,North America,1
Belarus,419330,1118,3164,11,412128,Europe,0
Belgium,1085885,754,25180,7,1036831,Europe,0
Belize,13300,,329,,12665,North America,1
Benin,8199,,104,,8000,Africa,1
Bermuda,2514,,33,,2466,North America,1
Bhutan,2122,18,1,,1820,Asia,0
Bolivia,441286,1662,16822,55,363431,South America,0
Bosnia and Herzegovina,205032,,9667,,183534,Europe,1
Botswana,71443,,1158,,66323,Africa,1
Brazil,18622304,,520189,,16931272,South America,1
British Virgin Islands,392,42,1,,300,North America,0
Brunei,261,,3,,248,Asia,0
Bulgaria,421902,,18067,,394930,Europe,1
Burkina Faso,13485,,168,,13308,Africa,1
Burundi,5482,,8,,773,Africa,1
Cabo Verde,32594,,287,,31692,Africa,1
Cambodia,52350,966,660,32,45508,Asia,0
Cameroon,80858,,1324,,78224,Africa,1
Canada,1415310,,26295,,1381943,North America,1
Caribbean Netherlands,1651,1,17,,1619,North America,0
Cayman Islands,614,,2,,603,North America,1
Central African Republic,7141,,98,,6859,Africa,1
Chad,4951,,174,,4769,Africa,1
Channel Islands,4448,,86,,3994,Europe,1
Chile,1558557,,32588,,1502411,South America,1
China,91810,18,4636,,86738,Asia,0
Colombia,4269297,,107137,,3964074,South America,1
Comoros,3943,,146,,3765,Africa,1
Costa Rica,369540,,4674,,294872,North America,1
Croatia,360067,92,8212,3,351311,Europe,0
Cuba,193945,,1302,,176030,North America,1
Curaçao,12343,,126,,12197,North America,1
Cyprus,76333,,374,,72681,Asia,1
Czechia,1667608,164,30308,1,1635736,Europe,0
DR Congo,41771,418,937,4,28431,Africa,0
Denmark,294478,326,2536,1,288691,Europe,0
Djibouti,11602,,155,,11443,Africa,1
Dominica,194,1,,,191,North America,0
Dominican Republic,326193,,3840,,267396,North America,1
Ecuador,459538,,21605,,423688,South America,1
Egypt,281524,,16194,,212059,Africa,1
El Salvador,78766,,2387,,72572,North America,1
Equatorial Guinea,8742,,122,,8534,Africa,1
Eritrea,6028,,25,,5559,Africa,1
Estonia,131123,39,1269,,127485,Europe,0
Eswatini,19084,,678,,18107,Africa,1
Ethiopia,276250,,4325,,260737,Africa,1
Falkland Islands,63,,,,63,South America,0
Faroe Islands,778,,1,,764,Europe,1
Fiji,5253,404,25,1,970,Australia/Oceania,0
Finland,96180,216,973,,46000,Europe,0
France,5777965,,111111,,5622727,Europe,1
French Guiana,27628,,146,,9995,South America,1
French Polynesia,19007,,142,,18851,Australia/Oceania,1
Gabon,25054,,159,,24729,Africa,1
Gambia,6079,,181,,5858,Africa,1
Georgia,368022,964,5335,8,353231,Asia,0
Germany,3736940,,91530,,3626800,Europe,0
Ghana,95914,,796,,93444,Africa,1
Gibraltar,4357,6,94,,4229,Europe,0
Greece,423185,,12691,,405408,Europe,1
Greenland,50,,,,50,North America,0
Grenada,161,,1,,160,North America,1
Guadeloupe,17028,,230,,2250,North America,1
Guatemala,296438,,9282,,265352,North America,1
Guinea,23787,,172,,22477,Africa,1
Guinea-Bissau,3869,,69,,3588,Africa,1
Guyana,20142,,473,,18109,South America,1
Haiti,18665,,438,,12865,North America,1
Honduras,263376,616,7030,25,92472,North America,0
Hong Kong,11939,11,211,,11633,Asia,0
Hungary,808197,37,29992,,739561,Europe,0
Iceland,6654,,30,,6600,Europe,1
India,30458251,4314,400312,41,29548302,Asia,0
Indonesia,2228938,25830,59534,539,1901865,Asia,0
Iran,3232696,13836,84516,127,2902140,Asia,0
Iraq,1359836,6378,17256,40,1255203,Asia,0
Ireland,272784,,5000,,257319,Europe,1
Isle of Man,1620,,29,,1569,Europe,1
Israel,842218,151,6429,,833664,Asia,0
Italy,4260788,,127587,,4083843,Europe,1
Ivory Coast,48378,,315,,47862,Africa,1
Jamaica,50166,,1080,,30192,North America,1
Japan,801721,1746,14802,21,770008,Asia,0
Jordan,751937,,9756,,735610,Asia,1
Kazakhstan,428163,2590,4399,24,397826,Asia,0
Kenya,184537,,3640,,126594,Africa,1
Kuwait,358511,,1979,,337829,Asia,1
Kyrgyzstan,127880,1485,2019,10,111269,Asia,0
Laos,2176,32,3,,1986,Asia,0
Latvia,137540,40,2526,6,134062,Europe,0
Lebanon,545016,,7854,,532776,Asia,1
Lesotho,11544,128,329,,6461,Africa,0
Liberia,4304,,129,,2392,Africa,1
Libya,194323,418,3205,7,178871,Africa,0
Liechtenstein,3040,1,59,,2964,Europe,0
Lithuania,278826,30,4387,1,267827,Europe,0
Luxembourg,70895,,818,,69726,Europe,1
Macao,54,,,,51,Asia,0
Madagascar,42247,,915,,40651,Africa,1
Malawi,36359,,1199,,33228,Africa,1
Malaysia,765949,6982,5327,73,694538,Asia,0
Maldives,73931,,213,,70325,Asia,1
Mali,14428,,525,,10062,Africa,1
Malta,30633,6,420,,30161,Europe,0
Marshall Islands,4,,,,4,Australia/Oceania,0
Martinique,12374,,98,,98,North America,1
Mauritania,20894,,489,,19816,Africa,1
