Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,29090,16,909,,26218,Australia/Oceania,0
Fiji,66,,2,,57,Australia/Oceania,1
French Polynesia,18509,,141,,4842,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,74,,,,58,Australia/Oceania,0
New Zealand,2416,6,26,,2305,Australia/Oceania,0
Papua New Guinea,1819,84,21,,846,Australia/Oceania,0
Samoa,3,,,,2,Australia/Oceania,0
Solomon Islands,18,,,,16,Australia/Oceania,0
Vanuatu,3,,,,1,Australia/Oceania,0
Wallis and Futuna,129,63,,,7,Australia/Oceania,0
