Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Anguilla,112,,,,111,North America,0
Antigua and Barbuda,1268,,42,,1224,North America,1
Aruba,11235,,108,,11046,North America,1
Bahamas,13404,,273,,12066,North America,1
Barbados,4258,,48,,4058,North America,1
Belize,13683,,332,,13035,North America,1
Bermuda,2530,,33,,2482,North America,1
British Virgin Islands,2024,,17,,420,North America,1
Canada,1423177,,26499,,1392062,North America,1
Caribbean Netherlands,1672,,17,,1633,North America,1
Cayman Islands,622,,2,,617,North America,1
Costa Rica,389798,,4874,,313223,North America,1
Cuba,281887,,1905,,241314,North America,1
Curaçao,12775,,126,,12244,North America,1
Dominica,206,,,,195,North America,0
Dominican Republic,337575,,3916,,279714,North America,1
El Salvador,82852,,2492,,75136,North America,1
Greenland,78,,,,52,North America,0
Grenada,161,,1,,160,North America,1
Guadeloupe,17373,,236,,2250,North America,1
Guatemala,333827,,9914,,291784,North America,1
Haiti,19547,,508,,13034,North America,1
Honduras,277974,,7391,,95311,North America,1
Jamaica,51135,,1155,,46316,North America,1
Martinique,13371,,99,,98,North America,1
Mexico,2659137,4438,236331,91,2086657,North America,0
Montserrat,21,,1,,19,North America,1
Nicaragua,8767,,193,,4225,North America,1
Panama,422678,,6703,,402551,North America,0
Saint Barthelemy,1005,,1,,462,North America,0
Saint Kitts and Nevis,550,,3,,483,North America,0
Saint Lucia,5480,,87,,5269,North America,0
Saint Martin,2433,,38,,1399,North America,0
Saint Pierre and Miquelon,26,,,,26,North America,0
Saint Vincent and the Grenadines,2260,,12,,2196,North America,0
Trinidad and Tobago,36017,,992,,29245,North America,0
Turks and Caicos,2453,,18,,2400,North America,0
USA,34963907,,624746,,29376590,North America,0
