Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,41425,91,1536,3,34321,Asia,1
Albania,20634,,502,,11097,Europe,1
Algeria,57651,,1956,,40014,Africa,1
Andorra,4665,,75,,3377,Europe,1
Angola,10558,,279,,4107,Africa,1
Anguilla,3,,,,3,North America,0
Antigua and Barbuda,127,,3,,116,North America,1
Argentina,1157179,,30792,,961101,South America,1
Armenia,87432,,1300,,54316,Asia,1
Aruba,4494,,37,,4286,North America,1
Australia,27590,8,907,,25324,Australia/Oceania,1
Austria,99576,,1082,,64987,Europe,1
Azerbaijan,54174,,718,,42996,Asia,1
Bahamas,6644,,142,,4257,North America,1
Bahrain,81466,,319,,78365,Asia,1
Bangladesh,406364,,5905,,322703,Asia,1
Barbados,236,,7,,218,North America,1
Belarus,97499,,977,,85982,Europe,1
Belgium,412314,20056,11452,144,24906,Europe,1
Belize,3462,80,58,2,2148,North America,1
Benin,2643,,41,,2330,Africa,1
Bermuda,199,,9,,176,North America,1
Bhutan,348,2,,,319,Asia,0
Bolivia,141631,147,8715,10,111178,South America,1
Bosnia and Herzegovina,48137,,1212,,27870,Europe,1
Botswana,6642,,24,,4676,Africa,1
Brazil,5519528,,159562,,4966264,South America,1
British Virgin Islands,71,,1,,70,North America,1
Brunei,148,,3,,143,Asia,0
Bulgaria,51041,,1254,,19877,Europe,1
Burkina Faso,2477,,67,,2218,Africa,1
Burundi,582,,1,,511,Africa,1
Cabo Verde,8694,,95,,7913,Africa,1
Cambodia,291,,,,283,Asia,0
Cameroon,21793,,426,,20117,Africa,1
Canada,231999,,10110,,193937,North America,0
Caribbean Netherlands,153,,3,,145,North America,1
Cayman Islands,240,,1,,221,North America,1
Central African Republic,4866,,62,,1924,Africa,1
Chad,1483,,98,,1314,Africa,1
Channel Islands,841,,48,,713,Europe,1
Chile,508571,,14158,,485152,South America,1
China,85973,33,4634,,80984,Asia,1
Colombia,1063151,,31135,,959433,South America,1
Comoros,537,,7,,498,Africa,1
Costa Rica,108866,,1371,,66202,North America,1
Croatia,46547,,531,,30910,Europe,1
Cuba,6801,,128,,6178,North America,1
Curaçao,958,,1,,660,North America,1
Cyprus,4217,,25,,1882,Asia,1
Czechia,323673,,3078,,137575,Europe,1
DR Congo,11306,,307,,10585,Africa,1
Denmark,45225,,719,,34052,Europe,1
Djibouti,5559,,61,,5437,Africa,1
Dominica,42,,,,29,North America,0
Dominican Republic,126332,,2236,,104486,North America,1
Ecuador,167147,,12632,,141759,South America,1
Egypt,107376,,6258,,99353,Africa,1
El Salvador,33445,,971,,29186,North America,1
Equatorial Guinea,5083,,83,,4964,Africa,1
Eritrea,463,,,,412,Africa,0
Estonia,4771,,73,,3747,Europe,1
Eswatini,5909,,117,,5557,Africa,1
Ethiopia,95789,,1464,,51713,Africa,1
Falkland Islands,13,,,,13,South America,0
Faroe Islands,494,,,,480,Europe,0
Fiji,34,,2,,31,Australia/Oceania,1
Finland,15910,,358,,11300,Europe,1
France,1331984,,36565,,116533,Europe,0
French Guiana,10517,,70,,9995,South America,1
French Polynesia,7262,,29,,4842,Australia/Oceania,1
Gabon,8968,,55,,8698,Africa,1
Gambia,3670,,119,,2876,Africa,1
Georgia,38936,1673,307,22,22691,Asia,1
Germany,517720,,10523,,345700,Europe,1
Ghana,48055,,320,,47169,Africa,1
Gibraltar,693,,,,590,Europe,0
Greece,37196,,620,,9989,Europe,1
Greenland,17,,,,16,North America,0
Grenada,28,,,,24,North America,0
Guadeloupe,7605,,126,,2242,North America,1
Guatemala,107339,,3714,,96752,North America,1
Guinea,12072,,72,,10550,Africa,1
Guinea-Bissau,2403,,41,,1818,Africa,1
Guyana,4143,,124,,3192,South America,1
Haiti,9057,,232,,7429,North America,1
Honduras,96888,738,2669,8,40129,North America,1
Hong Kong,5321,,105,,5082,Asia,1
Hungary,71413,,1699,,17953,Europe,1
Iceland,4797,,13,,3788,Europe,1
India,8137119,953,121681,,7432829,Asia,1
Indonesia,406945,,13782,,334295,Asia,1
Iran,604952,,34478,,477300,Asia,1
Iraq,470633,,10862,,397241,Asia,1
Ireland,61059,,1908,,23364,Europe,1
Isle of Man,353,,24,,324,Europe,1
Israel,313701,,2514,,299822,Asia,1
Italy,647674,,38321,,283567,Europe,1
Ivory Coast,20692,,124,,20349,Africa,1
Jamaica,9005,,205,,4442,North America,1
Japan,99622,,1744,,91890,Asia,1
Jordan,69306,,772,,7600,Asia,1
Kazakhstan,111953,461,1825,,106310,Asia,1
Kenya,53797,,981,,35876,Africa,1
Kuwait,125337,,773,,116202,Asia,1
Kyrgyzstan,58394,,1142,,49522,Asia,1
Laos,24,,,,22,Asia,0
Latvia,5679,,69,,1406,Europe,1
Lebanon,79529,,625,,40352,Asia,1
Lesotho,1953,,44,,975,Africa,1
Liberia,1426,,82,,1279,Africa,1
Libya,60628,,847,,34369,Africa,1
Liechtenstein,513,,2,,347,Europe,1
Lithuania,13823,,157,,4691,Europe,1
Luxembourg,17134,,152,,10081,Europe,1
Macao,46,,,,46,Asia,0
Madagascar,16968,,244,,16301,Africa,1
Malawi,5923,,184,,5323,Africa,1
Malaysia,30889,,249,,20248,Asia,1
Maldives,11643,,37,,10779,Asia,1
Mali,3545,,136,,2746,Africa,1
Malta,5942,,61,,3990,Europe,1
Marshall Islands,2,,,,,Australia/Oceania,0
Martinique,3552,,30,,98,North America,1
Mauritania,7700,,163,,7416,Africa,1
Mauritius,441,,10,,398,Africa,1
Mayotte,4366,,44,,2964,Africa,1
Mexico,918811,6000,91289,516,673457,North America,1
Moldova,75201,,1766,,55190,Europe,1
Monaco,355,,2,,273,Europe,1
Mongolia,346,6,,,313,Asia,0
Montenegro,18066,,294,,13942,Europe,1
Montserrat,13,,1,,12,North America,1
Morocco,215294,,3625,,177925,Africa,1
Mozambique,12777,,91,,10437,Africa,1
Myanmar,51496,,1219,,31330,Asia,1
Namibia,12907,,133,,11000,Africa,1
Nepal,168235,,920,,128958,Asia,1
Netherlands,341374,,7345,,N/A,Europe,0
New Caledonia,28,,,,28,Australia/Oceania,0
New Zealand,1957,7,25,,1857,Australia/Oceania,1
Nicaragua,5514,,156,,4225,North America,1
Niger,1220,,69,,1137,Africa,1
Nigeria,62691,,1144,,58430,Africa,1
North Macedonia,30488,,982,,20448,Europe,1
