Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,51243,1305,999,6,32942,Australia/Oceania,0
Fiji,46027,396,479,,25951,Australia/Oceania,0
French Polynesia,40178,,385,,33500,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,136,,,,58,Australia/Oceania,0
New Zealand,3464,84,26,,2887,Australia/Oceania,0
Palau,2,,,,,Australia/Oceania,0
Papua New Guinea,17838,,192,,17547,Australia/Oceania,1
Samoa,3,,,,3,Australia/Oceania,0
Solomon Islands,20,,,,20,Australia/Oceania,0
Vanuatu,4,,1,,3,Australia/Oceania,0
Wallis and Futuna,445,,7,,438,Australia/Oceania,0
