Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,33726,252,923,2,29926,Australia/Oceania,0
Fiji,27497,1301,227,9,6951,Australia/Oceania,0
French Polynesia,19636,,147,,19047,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,133,,,,58,Australia/Oceania,0
New Zealand,2867,3,26,,2795,Australia/Oceania,0
Papua New Guinea,17670,,192,,17261,Australia/Oceania,0
Samoa,3,,,,3,Australia/Oceania,0
Solomon Islands,20,,,,20,Australia/Oceania,0
Vanuatu,4,,1,,3,Australia/Oceania,0
Wallis and Futuna,445,,7,,438,Australia/Oceania,0
