Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Argentina,2104197,,51946,,1899087,South America,1
Bolivia,248547,656,11628,19,192553,South America,0
Brazil,10517232,,254263,,9386440,South America,1
Chile,821418,,20476,,776955,South America,1
Colombia,2248135,,59660,,2145450,South America,1
Ecuador,284347,,15779,,238817,South America,1
Falkland Islands,54,,,,46,South America,0
French Guiana,16627,,85,,9995,South America,1
Guyana,8550,,195,,7971,South America,1
Paraguay,158537,,3167,,132445,South America,1
Peru,1323863,,46299,,1225994,South America,1
Suriname,8919,,170,,8399,South America,1
Uruguay,57362,,603,,49466,South America,1
Venezuela,138739,,1341,,130834,South America,1
