Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Algeria,51368,,1726,,36063,Africa,1
Angola,4905,,179,,1833,Africa,1
Benin,2340,,40,,1960,Africa,1
Botswana,3172,,16,,710,Africa,1
Burkina Faso,2032,,58,,1309,Africa,1
Burundi,506,,1,,472,Africa,1
Cabo Verde,5900,,59,,5228,Africa,1
Cameroon,20838,,418,,19440,Africa,1
Central African Republic,4806,,62,,1840,Africa,1
Chad,1193,,85,,1007,Africa,1
Comoros,479,,7,,464,Africa,1
DR Congo,10631,,272,,10129,Africa,1
Djibouti,5416,,61,,5344,Africa,1
Egypt,103079,,5914,,96094,Africa,1
Equatorial Guinea,5030,,83,,4769,Africa,1
Eritrea,375,,,,341,Africa,0
Eswatini,5462,,108,,4859,Africa,1
Ethiopia,74584,,1191,,30952,Africa,1
Gabon,8752,,54,,7955,Africa,1
Gambia,3579,,112,,2161,Africa,1
Ghana,46482,,301,,45651,Africa,1
Guinea,10634,,66,,9960,Africa,1
Guinea-Bissau,2324,,39,,1549,Africa,1
Ivory Coast,19669,,120,,19241,Africa,1
Kenya,38378,,707,,24740,Africa,1
Lesotho,1576,,35,,873,Africa,1
Liberia,1343,,82,,1221,Africa,1
Libya,34014,,540,,18902,Africa,1
Madagascar,16377,,229,,15139,Africa,1
Malawi,5772,,179,,4245,Africa,1
Mali,3101,,131,,2443,Africa,1
Mauritania,7488,,161,,7111,Africa,1
Mauritius,367,,10,,343,Africa,1
Mayotte,3541,,40,,2964,Africa,1
Morocco,121183,,2152,,100253,Africa,1
Mozambique,8556,,59,,5205,Africa,1
Namibia,11140,,121,,8937,Africa,1
Niger,1196,,69,,1110,Africa,1
Nigeria,58647,,1111,,49937,Africa,1
Rwanda,4836,,29,,3125,Africa,1
Réunion,3882,,14,,2819,Africa,1
Senegal,14982,37,311,1,12437,Africa,0
Seychelles,143,,,,140,Africa,0
Sierra Leone,2222,,72,,1685,Africa,1
Somalia,3588,,99,,2946,Africa,1
South Africa,672572,,16667,,606520,Africa,1
South Sudan,2700,,49,,1290,Africa,1
Sudan,13640,,836,,6764,Africa,1
São Tomé and Príncipe,911,,15,,885,Africa,1
Tanzania,509,,21,,183,Africa,1
Togo,1759,,48,,1341,Africa,1
Tunisia,17405,,246,,5032,Africa,1
Uganda,8017,,75,,4033,Africa,1
Western Sahara,10,,1,,8,Africa,1
Zambia,14715,,332,,13937,Africa,1
Zimbabwe,7837,,228,,6122,Africa,1
