Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Algeria,179216,,4487,,119888,Africa,1
Angola,43487,,1042,,40012,Africa,1
Benin,8608,,110,,8136,Africa,1
Botswana,122574,,1704,,104731,Africa,1
Burkina Faso,13610,3,169,,13391,Africa,0
Burundi,8088,,38,,773,Africa,1
Cabo Verde,33976,,298,,33230,Africa,1
Cameroon,82064,,1334,,80433,Africa,1
Central African Republic,7151,,98,,6859,Africa,1
Chad,4977,,174,,4796,Africa,1
Comoros,4031,1,147,,3875,Africa,0
DR Congo,51254,,1045,,30043,Africa,1
Djibouti,11659,,156,,11495,Africa,1
Egypt,284580,,16562,,232601,Africa,1
Equatorial Guinea,8940,,123,,8730,Africa,1
Eritrea,6576,,35,,6487,Africa,1
Eswatini,30377,,835,,22796,Africa,1
Ethiopia,283082,,4415,,264225,Africa,1
Gabon,25462,,165,,25248,Africa,1
Gambia,8505,,238,,7423,Africa,1
Ghana,106434,,854,,98814,Africa,1
Guinea,26477,,243,,24597,Africa,1
Guinea-Bissau,4702,,79,,4099,Africa,1
Ivory Coast,51028,,338,,49789,Africa,1
Kenya,209823,,4088,,195787,Africa,1
Lesotho,13603,,377,,6664,Africa,1
Liberia,5459,,148,,2715,Africa,1
Libya,264827,,3689,,197563,Africa,1
Madagascar,42685,,943,,41177,Africa,1
Malawi,55218,,1776,,40711,Africa,1
Mali,14633,,534,,13982,Africa,1
Mauritania,27596,,592,,23228,Africa,1
Mauritius,4592,,20,,1854,Africa,1
Mayotte,19531,,174,,2964,Africa,1
Morocco,676683,,10163,,598958,Africa,1
Mozambique,130526,,1566,,101875,Africa,1
Namibia,120495,,3158,,98378,Africa,1
Niger,5676,,196,,5359,Africa,1
Nigeria,177142,,2181,,165409,Africa,1
Rwanda,74993,,874,,44948,Africa,0
Réunion,40245,,288,,35563,Africa,0
Saint Helena,2,,,,2,Africa,0
Senegal,66250,,1457,,49691,Africa,0
Seychelles,18582,,94,,17992,Africa,0
Sierra Leone,6310,,120,,4299,Africa,0
Somalia,15735,,837,,7695,Africa,0
South Africa,2511178,,74352,,2280490,Africa,0
South Sudan,11100,,120,,10514,Africa,0
Sudan,37138,,2776,,30867,Africa,0
São Tomé and Príncipe,2468,,37,,2368,Africa,0
Tanzania,1017,,21,,183,Africa,0
Togo,16559,,156,,14785,Africa,0
Tunisia,608114,2909,20809,130,539339,Africa,0
Uganda,95226,,2771,,88502,Africa,0
Western Sahara,10,,1,,8,Africa,0
Zambia,199135,,3459,,191164,Africa,0
Zimbabwe,115445,,3805,,86526,Africa,0
