Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,55901,7,2451,,49499,Asia,0
Albania,114209,,1969,,76784,Europe,1
Algeria,114543,,3022,,79319,Africa,1
Andorra,11089,,112,,10685,Europe,1
Angola,21114,,516,,19677,Africa,1
Anguilla,18,,,,18,North America,0
Antigua and Barbuda,862,,22,,455,North America,1
Argentina,2162001,,53252,,1956591,South America,1
Armenia,175538,340,3237,5,165259,Asia,0
Aruba,8177,,77,,7893,North America,1
Australia,29074,13,909,,26209,Australia/Oceania,0
Austria,481919,2528,8776,19,449053,Europe,0
Azerbaijan,237260,,3250,,229915,Asia,1
Bahamas,8642,,185,,7483,North America,1
Bahrain,127800,,474,,121106,Asia,1
Bangladesh,553105,1018,8496,7,506613,Asia,0
Barbados,3333,,37,,2915,North America,1
Belarus,298123,609,2063,8,288613,Europe,0
Belgium,791171,2163,22327,35,53650,Europe,0
Belize,12345,,316,,11957,North America,1
Benin,6501,163,81,,5552,Africa,0
Bermuda,724,,12,,690,North America,1
Bhutan,868,,1,,866,Asia,1
Bolivia,255621,885,11858,13,199842,South America,0
Bosnia and Herzegovina,138542,,5345,,119135,Europe,1
Botswana,32912,,413,,27765,Africa,1
Brazil,11125017,,268568,,9843218,South America,1
British Virgin Islands,153,,1,,131,North America,1
Brunei,191,,3,,183,Asia,0
Bulgaria,266805,,10902,,217518,Europe,1
Burkina Faso,12187,,143,,11860,Africa,1
Burundi,2339,,3,,773,Africa,1
Cabo Verde,15826,,154,,15159,Africa,1
Cambodia,1124,64,,,549,Asia,0
Cameroon,36794,,566,,32936,Africa,1
Canada,893518,,22304,,841035,North America,0
Caribbean Netherlands,587,,5,,453,North America,1
Cayman Islands,460,,2,,426,North America,1
Central African Republic,5023,,63,,4920,Africa,1
Chad,4214,,148,,3724,Africa,1
Channel Islands,4043,,86,,3958,Europe,1
Chile,864064,,21182,,814088,South America,1
China,90007,5,4636,,85194,Asia,0
Colombia,2282372,,60676,,2183635,South America,1
Comoros,3606,,146,,3427,Africa,1
Costa Rica,207832,,2848,,188151,North America,1
Croatia,248061,962,5625,4,238455,Europe,0
Cuba,57607,,352,,52593,North America,1
Curaçao,4830,,22,,4682,North America,1
Cyprus,37650,,233,,2057,Asia,1
Czechia,1351195,15196,22385,105,1164998,Europe,0
DR Congo,26684,,712,,22432,Africa,1
Denmark,215791,,2381,,206421,Europe,1
Djibouti,6181,,63,,5940,Africa,1
Dominica,151,,,,138,North America,0
Dominican Republic,243778,,3191,,198947,North America,1
Ecuador,295114,,16069,,256009,South America,1
Egypt,187716,,11082,,144917,Africa,1
El Salvador,61539,,1929,6,57958,North America,0
Equatorial Guinea,6371,,96,,5739,Africa,1
Eritrea,2944,,7,,2436,Africa,1
Estonia,78973,1484,677,8,57463,Europe,0
Eswatini,17191,,658,,15448,Africa,1
Ethiopia,168335,,2451,,139532,Africa,1
Falkland Islands,54,,,,54,South America,0
Faroe Islands,660,,1,,657,Europe,1
Fiji,66,,2,,57,Australia/Oceania,1
Finland,63889,779,776,,46000,Europe,0
France,3932862,,89301,,267539,Europe,1
French Guiana,16693,,87,,9995,South America,1
French Polynesia,18495,,141,,4842,Australia/Oceania,1
Gabon,16015,,91,,14047,Africa,1
Gambia,4792,,153,,4203,Africa,1
Georgia,273650,513,3613,12,267111,Asia,0
Germany,2520609,,72981,,2328700,Europe,0
Ghana,86737,,656,,81299,Africa,1
Gibraltar,4255,,93,,4136,Europe,1
Greece,209462,,6843,,179672,Europe,1
Greenland,31,,,,31,North America,0
Grenada,148,,1,,147,North America,1
Guadeloupe,10149,,162,,2242,North America,1
Guatemala,179563,,6493,,165897,North America,1
Guinea,16912,,97,,15236,Africa,1
Guinea-Bissau,3319,,49,,2686,Africa,1
Guyana,8847,,204,,8200,South America,1
Haiti,12594,,250,,9967,North America,1
Honduras,174508,265,4297,14,68284,North America,0
Hong Kong,11129,8,203,1,10675,Asia,0
Hungary,480860,5653,16325,179,340844,Europe,0
Iceland,6069,2,29,,6023,Europe,0
India,11262707,1237,158079,,10920046,Asia,0
Indonesia,1398578,5633,37932,175,1216433,Asia,0
Iran,1715162,8603,60928,61,1464268,Asia,0
Iraq,735626,,13618,,668153,Asia,1
Ireland,223957,,4452,,23364,Europe,1
Isle of Man,952,,25,,417,Europe,1
Israel,809870,1608,5936,3,765357,Asia,0
Italy,3101093,,100479,,2521731,Europe,1
Ivory Coast,35477,,206,,32882,Africa,1
