Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,29112,10,909,,26225,Australia/Oceania,0
Fiji,66,,2,,60,Australia/Oceania,1
French Polynesia,18527,,141,,4842,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,88,,,,58,Australia/Oceania,0
New Zealand,2422,5,26,,2308,Australia/Oceania,0
Papua New Guinea,1819,,21,,846,Australia/Oceania,1
Samoa,3,,,,2,Australia/Oceania,0
Solomon Islands,18,,,,16,Australia/Oceania,0
Vanuatu,3,,,,1,Australia/Oceania,0
Wallis and Futuna,176,30,,,7,Australia/Oceania,0
