Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Afghanistan,82326,,3251,,58998,79,1
Albania,132384,,2452,,129702,4,1
Algeria,131283,,3527,,91413,193,1
Andorra,13777,,127,,13557,0,1
Angola,35854,,800,,29329,58,1
Anguilla,109,,,,109,1,0
Antigua and Barbuda,1263,,42,,1214,6,1
Argentina,3977634,,81946,,3560148,3,1
Armenia,223285,73,4463,,214609,3,0
Aruba,11059,,107,,10886,1,1
Australia,30199,5,910,,29147,1,0
Austria,647322,243,10647,7,631869,0,0
Azerbaijan,334747,,4945,,327114,3,1
Bahamas,12024,,232,,11026,4,1
Bahrain,252600,,1143,,231113,0,1
Bangladesh,812960,,12869,,753240,27,1
Barbados,4032,,47,,3922,2,1
Belarus,400422,,2919,,392744,1,1
Belgium,1071271,469,25041,8,985968,1,0
Belize,12899,,325,,12442,3,1
Benin,8082,,102,,7893,21,1
Bermuda,2497,,33,,2455,0,1
Bhutan,1703,,1,,1405,1,1
Bolivia,389994,2832,15082,58,308971,8,0
Bosnia and Herzegovina,204410,,9411,,176589,3,1
Botswana,58095,,885,,53887,2,1
Brazil,16985812,,474614,,15408401,4,1
British Virgin Islands,248,,1,,209,1,1
Brunei,244,,3,,231,3,0
Bulgaria,419681,,17854,,386693,2,1
Burkina Faso,13453,,167,,13265,112,1
Burundi,4925,,8,,773,39,1
Cabo Verde,31147,,267,,29826,3,1
Cambodia,35511,678,278,12,28649,14,0
Cameroon,78929,,1275,,73974,16,1
Canada,1394146,,25761,,1345523,1,1
Caribbean Netherlands,1616,,17,,1580,3,1
Cayman Islands,587,,2,,575,1,1
Central African Republic,7101,,98,,6859,90,1
Chad,4940,,174,,4760,138,1
Channel Islands,4076,,86,,3956,0,1
Chile,1434884,,30058,,1355224,1,1
China,91300,33,4636,,86255,9,0
Colombia,3593016,,92496,,3340543,3,1
Comoros,3890,,146,,3736,,1
Costa Rica,331920,,4228,,249209,4,1
Croatia,357608,,8091,,348274,2,1
Cuba,150103,,1025,,143105,3,1
Curaçao,12280,,123,,12137,1,1
Cyprus,72859,,364,,70701,0,1
Czechia,1663998,386,30193,2,1627106,0,0
DR Congo,33338,,805,,27751,562,1
Denmark,286948,,2520,,272371,0,1
Djibouti,11565,,154,,11389,6,1
Dominica,188,,,,188,4,0
Dominican Republic,301984,,3655,,246216,7,1
Ecuador,432739,,20814,,398645,12,1
Egypt,268754,,15399,,197281,36,1
El Salvador,74141,,2279,5,69215,7,0
Equatorial Guinea,8626,,118,,8203,12,1
Eritrea,4499,,14,,3987,152,1
Estonia,130242,86,1264,,124991,1,0
Eswatini,18664,,673,,17906,5,1
Ethiopia,273024,,4213,,246883,43,1
Falkland Islands,63,,,,63,0,0
Faroe Islands,744,,1,,699,0,1
Fiji,751,,4,,230,7,1
Finland,93281,,959,,46000,1,1
France,5713917,,110062,,5425197,1,1
French Guiana,24935,,126,,9995,1,1
French Polynesia,18899,,142,,18728,11,1
Gabon,24591,,154,,22815,3,1
Gambia,6002,,179,,5800,30,1
Georgia,350428,1023,4951,17,335029,1,0
Germany,3710341,,89965,,3549900,1,0
Ghana,94228,,787,,92362,27,1
Gibraltar,4300,,94,,4199,0,1
Greece,410166,,12301,,382817,1,1
Greenland,43,,,,34,2,0
Grenada,161,,1,,160,4,1
Guadeloupe,16530,,221,,2250,2,1
Guatemala,262255,,8305,,239804,13,1
Guinea,23307,,162,,21335,30,1
Guinea-Bissau,3787,,68,,3529,29,1
Guyana,17718,,411,,15520,5,1
Haiti,15754,,330,,12557,162,1
Honduras,242377,551,6493,14,86381,14,0
Hong Kong,11866,,210,,11584,0,1
Hungary,806206,117,29883,17,718577,2,0
Iceland,6612,,30,,6530,0,1
India,28996949,,351344,,27341462,4,0
Indonesia,1863031,,51803,,1711565,16,1
Iran,2971270,,81183,,2565972,4,1
Iraq,1229121,,16566,,1146745,4,1
Ireland,264826,,4941,,247362,1,1
Isle of Man,1598,,29,,1562,1,1
Israel,839585,,6418,,832981,1,1
Italy,4233698,,126588,,3918657,1,1
Ivory Coast,47493,,306,,46989,41,1
Jamaica,48983,,971,,26424,8,1
Japan,762401,,13574,,706644,8,1
Jordan,740502,,9541,,721895,1,1
Kazakhstan,395832,768,4096,20,369024,2,0
Kenya,172639,,3308,,118226,30,1
Kuwait,318676,,1798,,302393,2,0
Kyrgyzstan,107714,379,1859,7,101033,6,0
Laos,1968,,3,,1720,28,0
Latvia,135144,256,2423,10,128751,1,0
Lebanon,541628,,7769,,524500,2,0
Lesotho,10837,,326,,6437,23,0
Liberia,2290,,88,,2055,47,0
Libya,187685,,3146,,173394,7,0
Liechtenstein,3022,,58,,2942,1,0
Lithuania,276759,215,4317,7,260873,1,0
Luxembourg,70256,,818,,68764,0,0
