Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,33082,165,918,,29856,Australia/Oceania,0
Fiji,24424,1285,195,9,6191,Australia/Oceania,0
French Polynesia,19285,,145,,18945,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,131,,,,58,Australia/Oceania,0
New Zealand,2863,1,26,,2783,Australia/Oceania,0
Papua New Guinea,17637,,192,,17222,Australia/Oceania,0
Samoa,3,,,,3,Australia/Oceania,0
Solomon Islands,20,,,,20,Australia/Oceania,0
Vanuatu,4,,1,,3,Australia/Oceania,0
Wallis and Futuna,445,,7,,438,Australia/Oceania,0
