Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Algeria,146064,,3836,,101430,Africa,1
Angola,39958,,935,,34327,Africa,1
Benin,8227,,105,,8000,Africa,1
Botswana,75388,,1202,,69914,Africa,1
Burkina Faso,13509,,168,,13317,Africa,1
Burundi,5608,,8,,773,Africa,1
Cabo Verde,33006,,289,,32179,Africa,1
Cameroon,80858,,1324,,78224,Africa,1
Central African Republic,7142,,98,,6859,Africa,1
Chad,4954,,174,,4777,Africa,1
Comoros,3996,,146,,3790,Africa,1
DR Congo,44139,,980,,28630,Africa,1
Djibouti,11615,,155,,11451,Africa,1
Egypt,283102,,16396,,218412,Africa,1
Equatorial Guinea,8790,,122,,8572,Africa,1
Eritrea,6284,,29,,5842,Africa,1
Eswatini,19918,,692,,18466,Africa,1
Ethiopia,277071,,4343,,261989,Africa,1
Gabon,25164,,162,,24898,Africa,1
Gambia,6282,,185,,5906,Africa,1
Ghana,97585,,801,,94537,Africa,1
Guinea,24134,17,179,2,23379,Africa,0
Guinea-Bissau,3947,,70,,3632,Africa,1
Ivory Coast,48776,,318,,48085,Africa,1
Kenya,188754,,3722,,179520,Africa,1
Lesotho,11903,,335,,6593,Africa,1
Liberia,5102,,144,,2588,Africa,1
Libya,206769,2679,3243,3,181203,Africa,0
Madagascar,42392,,928,,40798,Africa,1
Malawi,39186,,1250,,33854,Africa,1
Mali,14463,,528,,10102,Africa,1
Mauritania,21672,,495,,20254,Africa,1
Mauritius,1858,,18,,1534,Africa,1
Mayotte,19425,,174,,2964,Africa,1
Morocco,542462,,9369,,524826,Africa,1
Mozambique,88868,,982,,73617,Africa,1
Namibia,105595,,1991,,77957,Africa,1
Niger,5538,,194,,5230,Africa,1
Nigeria,168552,,2124,,164439,Africa,1
Rwanda,48244,,560,,32523,Africa,0
Réunion,31845,,244,,29597,Africa,0
Saint Helena,2,,,,2,Africa,0
Senegal,46509,334,1196,2,42436,Africa,0
Seychelles,16679,,74,,15541,Africa,0
Sierra Leone,6031,,112,,3963,Africa,0
Somalia,15036,,777,,7261,Africa,0
South Africa,2195599,,64289,,1922601,Africa,0
South Sudan,10891,,117,,10514,Africa,0
Sudan,36805,,2760,,30647,Africa,0
São Tomé and Príncipe,2392,,37,,2327,Africa,0
Tanzania,509,,21,,183,Africa,0
Togo,14270,,133,,13656,Africa,0
Tunisia,497613,,16388,,393305,Africa,0
Uganda,87277,,2104,,61304,Africa,0
Western Sahara,10,,1,,8,Africa,0
Zambia,175729,,2822,,160215,Africa,0
Zimbabwe,67765,,2185,,45617,Africa,0
